id	availability	condition	description	image_link	link	title	price	mpn	gender	google_product_category	shipping	shipping_weight
163022	in stock	new	plain t-shirts, Round Neck Cutout Plain Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/001A73C9EFAC/3041377_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-cutout-plain-long-sleeve-t-shirt-163022.html	Round Neck Cutout Plain Long Sleeve T-shirt	11.21 USD	001A73C9EFAC	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:3.43 USD	230g
165162	in stock	new	elastic waist plain casual street top 1 hooded autumn spring hoodies, Elastic Waist Zips Plain Hoodie	http://pic.fashionmia.com/catalog/products/original/images/004F902796F7/3045103_9.jpg_z.jpg	http://www.fashionmia.com/Products/elastic-waist-zips-plain-hoodie-165162.html	Elastic Waist Zips Plain Hoodie	13.95 USD	004F902796F7	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:4.33 USD	320g
165233	in stock	new	decorative lace slit party fitted off shoulder summer dress 1, Off Shoulder Decorative Lace Slit Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/00617C0032A1/3045668_4.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-decorative-lace-slit-bodycon-dress-165233.html	Off Shoulder Decorative Lace Slit Bodycon Dress	20.95 USD	00617C0032A1	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.43 USD	230g
164954	in stock	new	asymmetric hem gradient casual top 1 v-neck autumn spring t-shirts, V-Neck Asymmetric Hem Gradient Long Sleeve T-Shirt	http://pic.fashionmia.com/catalog/products/original/images/006C0EBFF420/3045350_1.jpg_z.jpg	http://www.fashionmia.com/Products/v-neck-asymmetric-hem-gradient-long-sleeve-t-shirt-164954.html	V-Neck Asymmetric Hem Gradient Long Sleeve T-Shirt	13.95 USD	006C0EBFF420	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:2.98 USD	185g
163289	in stock	new	asymmetric neck plain party fitted, Off Shoulder Plain Bell Sleeve Side-slit Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/00BBBB6DE7D7/3041666_2.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-plain-bell-sleeve-side-slit-bodycon-dress-163289.html	Off Shoulder Plain Bell Sleeve Side-slit Bodycon Dress	13.95 USD	00BBBB6DE7D7	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.73 USD	260g
162670	in stock	new	boat neck printed date vacation wedding flared, Boat Neck Belt Fruit Printed Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/0111028A40B7/3041005_2.jpg_z.jpg	http://www.fashionmia.com/Products/boat-neck-belt-fruit-printed-skater-dress-162670.html	Boat Neck Belt Fruit Printed Skater Dress	19.06 USD	0111028A40B7	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.19 USD	207g
163951	in stock	new	hollow out plaid casual date vacation, Boat Neck Hollow Out Fringe Plaid Cape	http://pic.fashionmia.com/catalog/products/original/images/015AFB48E63D/3044026_4.jpg_z.jpg	http://www.fashionmia.com/Products/boat-neck-hollow-out-fringe-plaid-cape-163951.html	Boat Neck Hollow Out Fringe Plaid Cape	12.95 USD	015AFB48E63D	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Capes & Ponchos	US:*:Ground:3.77 USD	265g
165244	in stock	new	drawstring plain casual exposed navel top 1 hooded autumn spring hoodies, Drawstring Exposed Navel Plain Hoodie	http://pic.fashionmia.com/catalog/products/original/images/0167C9901A61/3045648_4.jpg_z.jpg	http://www.fashionmia.com/Products/drawstring-exposed-navel-plain-hoodie-165244.html	Drawstring Exposed Navel Plain Hoodie	13.95 USD	0167C9901A61	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:4.12 USD	300g
165347	in stock	new	printed casual decorative button top 1 round neck autumn spring winter t-shirts, Round Neck Decorative Button Printed Long Sleeve T-Shirt	http://pic.fashionmia.com/catalog/products/original/images/018698EC8D03/3045547_5.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-decorative-button-printed-long-sleeve-t-shirt-165347.html	Round Neck Decorative Button Printed Long Sleeve T-Shirt	15.95 USD	018698EC8D03	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:3.53 USD	240g
162662	in stock	new	color block split office formal knee-length fitted sweet heart wrap dresses, sweet heart belt split color block bodycon dress	http://pic.fashionmia.com/catalog/products/original/images/019A1A56D989/3041012_1.jpg_z.jpg	http://www.fashionmia.com/Products/sweet-heart-belt-split-color-block-bodycon-dress-162662.html	sweet heart belt split color block bodycon dress	28.95 USD	019A1A56D989	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:5.53 USD	440g
164901	in stock	new	drawstring kangaroo pocket plain casual vacation top 1 hooded autumn spring winter hoodies, Drawstring Kangaroo Pocket Longline Plain Hoodie	http://pic.fashionmia.com/catalog/products/original/images/01BEF7FBBE39/3044950_2.jpg_z.jpg	http://www.fashionmia.com/Products/drawstring-kangaroo-pocket-longline-plain-hoodie-164901.html	Drawstring Kangaroo Pocket Longline Plain Hoodie	18.95 USD	01BEF7FBBE39	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:5.22 USD	410g
164894	in stock	new	patchwork hollow out plain plain lace date mermaid autumn spring summer bottom 1 midi skirts, Patchwork Hollow Out Lace Plain Mid-Rise Mermaid Midi Skirt	http://pic.fashionmia.com/catalog/products/original/images/01F06AA9DB02/3044789_10.jpg_z.jpg	http://www.fashionmia.com/Products/patchwork-hollow-out-lace-plain-mid-rise-mermaid-midi-skirt-164894.html	Patchwork Hollow Out Lace Plain Mid-Rise Mermaid Midi Skirt	14.95 USD	01F06AA9DB02	female	Apparel & Accessories > Clothing > Skirts	US:*:Ground:3.16 USD	203g
164801	in stock	new	patchwork lace date top 1 round neck autumn spring blouses, Round Neck Lace Patchwork Blouse	http://pic.fashionmia.com/catalog/products/original/images/01FED7B6F106/3044813_11.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-lace-patchwork-blouse-164801.html	Round Neck Lace Patchwork Blouse	9.95 USD	01FED7B6F106	female	Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses	US:*:Ground:3.51 USD	238g
164408	in stock	new	band collar ruffled hem plaid casual date belt autumn spring blouses, Band Collar Single Breasted Belt Ruffled Hem Plaid Blouse	http://pic.fashionmia.com/catalog/products/original/images/0211E5604BDA/3044429_3.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-single-breasted-belt-ruffled-hem-plaid-blouse-164408.html	Band Collar Single Breasted Belt Ruffled Hem Plaid Blouse	19.15 USD	0211E5604BDA	female	Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses	US:*:Ground:3.58 USD	245g
163085	in stock	new	band collar patchwork date party wedding fitted, Band Collar Decorative Lace Patchwork Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/0216BB665DD9/3041175_1.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-decorative-lace-patchwork-bodycon-dress-163085.html	Band Collar Decorative Lace Patchwork Bodycon Dress	16.95 USD	0216BB665DD9	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.81 USD	268g
164924	in stock	new	printed casual top 1 high neck autumn spring winter t-shirts, High Neck Printed Long Sleeve T-Shirt	http://pic.fashionmia.com/catalog/products/original/images/021CC0EDF1AA/3044795_5.jpg_z.jpg	http://www.fashionmia.com/Products/high-neck-printed-long-sleeve-t-shirt-164924.html	High Neck Printed Long Sleeve T-Shirt	7.95 USD	021CC0EDF1AA	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:2.92 USD	180g
165219	in stock	new	drawstring patchwork lace plain date party empire line round neck summer dress 1, Round Neck Drawstring Lace Patchwork Plain Maxi Dress	http://pic.fashionmia.com/catalog/products/original/images/023C762AE0D4/3045572_3.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-drawstring-lace-patchwork-plain-maxi-dress-165219.html	Round Neck Drawstring Lace Patchwork Plain Maxi Dress	24.95 USD	023C762AE0D4	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.33 USD	420g
163410	in stock	new	zips patchwork blouses, Round Neck Decorative Zips Patchwork Blouse	http://pic.fashionmia.com/catalog/products/original/images/02FBAFBDEB4F/3041071_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-decorative-zips-patchwork-blouse-163410.html	Round Neck Decorative Zips Patchwork Blouse	15.31 USD	02FBAFBDEB4F	female	Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses	US:*:Ground:2.37 USD	124g
164466	in stock	new	single breasted plaid date office flared belt lapel autumn spring, Lapel Single Breasted Belt Plaid Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/032BAB4AF66C/3044707_2.jpg_z.jpg	http://www.fashionmia.com/Products/lapel-single-breasted-belt-plaid-skater-dress-164466.html	Lapel Single Breasted Belt Plaid Skater Dress	20.95 USD	032BAB4AF66C	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.45 USD	432g
165264	in stock	new	slit pocket plain casual street top 1 turn down collar winter, Turn Down Collar Pocket Zips Plain Cape	http://pic.fashionmia.com/catalog/products/original/images/0350D085D0F4/3044994_5.jpg_z.jpg	http://www.fashionmia.com/Products/turn-down-collar-pocket-zips-plain-cape-165264.html	Turn Down Collar Pocket Zips Plain Cape	33.95 USD	0350D085D0F4	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Capes & Ponchos	US:*:Ground:6.83 USD	570g
164184	in stock	new	round neck flounce polka dot office fitted removable tie autumn spring, Round Neck Removable Tie Flounce Polka Dot Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/03572EB897A2/3044370_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-removable-tie-flounce-polka-dot-bodycon-dress-164184.html	Round Neck Removable Tie Flounce Polka Dot Bodycon Dress	11.95 USD	03572EB897A2	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:4.12 USD	300g
23627	in stock	new	lapel solid plain casual formal party work, Seductive Single Breasted  Lapel Solid Plain Blazers	http://pic.fashionmia.com/catalog/products/original/images/0368449E8C82/a88d9f1b17de52ace83c77742693cc25.jpg_z.jpg	http://www.fashionmia.com/Products/casual-lapel-long-sleeve-blended-23627.html	Seductive Single Breasted  Lapel Solid Plain Blazers	16.96 USD	0368449E8C82	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Blazers	US:*:Ground:3.52 USD	239g
165180	in stock	new	casual top 1 crew neck autumn spring sweatshirts, Crew Neck Fur Ball Sweatshirt	http://pic.fashionmia.com/catalog/products/original/images/036F5B5B0116/3045616_1.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-fur-ball-sweatshirt-165180.html	Crew Neck Fur Ball Sweatshirt	13.95 USD	036F5B5B0116	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:3.53 USD	240g
164281	in stock	new	crew neck plain office fitted keyhole autumn spring, Crew Neck Keyhole Plain Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/03A2634A64E0/3044129_6.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-keyhole-plain-bodycon-dress-164281.html	Crew Neck Keyhole Plain Bodycon Dress	17.23 USD	03A2634A64E0	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.79 USD	267g
163176	in stock	new	wrap dresses color block office formal knee-length fitted square neck, square neck split color block bodycon dress	http://pic.fashionmia.com/catalog/products/original/images/03D6129D94B9/103463_2.jpg_z.jpg	http://www.fashionmia.com/Products/square-neck-split-color-block-bodycon-dress-163176.html	square neck split color block bodycon dress	17.95 USD	03D6129D94B9	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:4.58 USD	345g
165079	in stock	new	patchwork lace plain date party mermaid crew neck autumn spring summer dress 1, Crew Neck Lace Patchwork Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/03DBD3201B7B/3044743_10.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-lace-patchwork-plain-skater-dress-165079.html	Crew Neck Lace Patchwork Plain Skater Dress	19.95 USD	03DBD3201B7B	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:4.10 USD	297g
163310	in stock	new	high neck loose-fitting color block sweaters, High Neck Color Block batwing sleeve sweater	http://pic.fashionmia.com/catalog/products/original/images/03EF37A240C3/3041674_3.jpg_z.jpg	http://www.fashionmia.com/Products/high-neck-color-block-batwing-sleeve-sweater-163310.html	High Neck Color Block batwing sleeve sweater	16.95 USD	03EF37A240C3	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.72 USD	360g
164029	in stock	new	asymmetric neck leopard casual vacation two-piece tops autumn spring cardigans, Round Neck Leopard Printed T-shirt And Cardigan	http://pic.fashionmia.com/catalog/products/original/images/03FC0CCC87BD/3044052_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-leopard-printed-t-shirt-and-cardigan-164029.html	Round Neck Leopard Printed T-shirt And Cardigan	13.95 USD	03FC0CCC87BD	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.53 USD	340g
163990	in stock	new	long long plain jumpsuits, Strapless Slit Pockets Plain Slim-leg Jumpsuit	http://pic.fashionmia.com/catalog/products/original/images/04087DB495FB/3041436_9.jpg_z.jpg	http://www.fashionmia.com/Products/strapless-slit-pockets-plain-slim-leg-jumpsuit-163990.html	Strapless Slit Pockets Plain Slim-leg Jumpsuit	16.95 USD	04087DB495FB	female	Apparel & Accessories > Clothing > One-Pieces > Jumpsuits & Rompers	US:*:Ground:3.12 USD	200g
163909	in stock	new	asymmetric neck color block casual outdoor hoodies, Drawstring Color Block Raglan Sleeve Hoodie	http://pic.fashionmia.com/catalog/products/original/images/043F4B48FCB6/3042144_6.jpg_z.jpg	http://www.fashionmia.com/Products/drawstring-color-block-raglan-sleeve-hoodie-163909.html	Drawstring Color Block Raglan Sleeve Hoodie	19.28 USD	043F4B48FCB6	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:4.29 USD	316g
163634	in stock	new	round neck plain date vacation above knee shift, Round Neck Lace-up Plain Bell Sleeve Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/04698249E991/3041912_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-lace-up-plain-bell-sleeve-shift-dress-163634.html	Round Neck Lace-up Plain Bell Sleeve Shift Dress	11.95 USD	04698249E991	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.23 USD	211g
164358	in stock	new	hollow out plain plain date flared autumn spring summer midi skirts, Hollow Out Plain Flared Midi Skirt	http://pic.fashionmia.com/catalog/products/original/images/046BA429C0A2/3044435_2.jpg_z.jpg	http://www.fashionmia.com/Products/hollow-out-plain-flared-midi-skirt-164358.html	Hollow Out Plain Flared Midi Skirt	16.95 USD	046BA429C0A2	female	Apparel & Accessories > Clothing > Skirts	US:*:Ground:3.83 USD	270g
162835	in stock	new	polo collar split striped going out street, Turndown Collar Striped Single Breasted Split Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/048629DB8DC6/3031885_4.jpg_z.jpg	http://www.fashionmia.com/Products/turndown-collar-striped-single-breasted-split-shift-dress-162835.html	Turndown Collar Striped Single Breasted Split Shift Dress	14.95 USD	048629DB8DC6	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:2.88 USD	176g
163493	in stock	new	plain casual going out t-shirts, Open Shoulder Plain Flounce Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/049AD3BE9499/3041618_4.jpg_z.jpg	http://www.fashionmia.com/Products/open-shoulder-plain-flounce-long-sleeve-t-shirt-163493.html	Open Shoulder Plain Flounce Long Sleeve T-shirt	10.46 USD	049AD3BE9499	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:2.62 USD	150g
164015	in stock	new	asymmetric neck asymmetric hem patchwork casual autumn spring cardigans, Collarless Asymmetric Hem Patchwork Cardigan	http://pic.fashionmia.com/catalog/products/original/images/04E59DA0C7DD/3044053_1.jpg_z.jpg	http://www.fashionmia.com/Products/collarless-asymmetric-hem-patchwork-cardigan-164015.html	Collarless Asymmetric Hem Patchwork Cardigan	10.95 USD	04E59DA0C7DD	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:3.43 USD	230g
164099	in stock	new	plain formal office flared belt asymmetric neck autumn spring winter, High Neck Belt Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/04F2F95A9837/3044302_5.jpg_z.jpg	http://www.fashionmia.com/Products/high-neck-belt-plain-skater-dress-164099.html	High Neck Belt Plain Skater Dress	13.95 USD	04F2F95A9837	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:4.62 USD	350g
164482	in stock	new	elastic waist plain date knee-length flared band collar autumn spring, Band Collar Elastic Waist Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/0520845626A7/3044516_9.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-elastic-waist-plain-skater-dress-164482.html	Band Collar Elastic Waist Plain Skater Dress	18.95 USD	0520845626A7	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:6.23 USD	510g
163544	in stock	new	plain t-shirts, Round Neck Plain Side-vented Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/05209E45C502/3039619_3.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-plain-side-vented-long-sleeve-t-shirt-163544.html	Round Neck Plain Side-vented Long Sleeve T-shirt	8.96 USD	05209E45C502	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:3.03 USD	190g
162906	in stock	new	band collar plain, Band Collar Flap Pocket Plain Bomber Jacket	http://pic.fashionmia.com/catalog/products/original/images/05275E2E1524/3026942_2.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-flap-pocket-plain-bomber-jacket-162906.html	Band Collar Flap Pocket Plain Bomber Jacket	11.96 USD	05275E2E1524	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Leather & Suede Jackets	US:*:Ground:3.03 USD	190g
162978	in stock	new	floral hollow out date vacation wedding flared, Asymmetric Neck Cutout Hollow Out Floral Maxi Dress	http://pic.fashionmia.com/catalog/products/original/images/052E5F2C3B7D/103558_3.jpg_z.jpg	http://www.fashionmia.com/Products/asymmetric-neck-cutout-hollow-out-floral-maxi-dress-162978.html	Asymmetric Neck Cutout Hollow Out Floral Maxi Dress	19.15 USD	052E5F2C3B7D	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.31 USD	218g
162705	in stock	new	hooded color block hoodies, Hooded Color Block Drawstring Hoodie	http://pic.fashionmia.com/catalog/products/original/images/054604295BE7/104488_2.jpg_z.jpg	http://www.fashionmia.com/Products/hooded-color-block-drawstring-hoodie-162705.html	Hooded Color Block Drawstring Hoodie	14.21 USD	054604295BE7	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:6.01 USD	489g
162863	in stock	new	lapel asymmetrical hems plain date street vacation cardigans, Lapel Asymmetric Hem Ribbed Plain Cardigan	http://pic.fashionmia.com/catalog/products/original/images/05672140B145/104310_2.jpg_z.jpg	http://www.fashionmia.com/Products/lapel-asymmetric-hem-ribbed-plain-cardigan-162863.html	Lapel Asymmetric Hem Ribbed Plain Cardigan	14.95 USD	05672140B145	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:5.92 USD	480g
164134	in stock	new	slit plain casual autumn spring turtleneck sweatshirts, Turtleneck Slit Plain Long Sleeve Sweatshirt	http://pic.fashionmia.com/catalog/products/original/images/056FE3B3A62E/3044325_2.jpg_z.jpg	http://www.fashionmia.com/Products/turtleneck-slit-plain-long-sleeve-sweatshirt-164134.html	Turtleneck Slit Plain Long Sleeve Sweatshirt	12.95 USD	056FE3B3A62E	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:4.41 USD	328g
163054	in stock	new	v neck plain date party fitted, Deep V-neck Pleated Plain Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/059025E30A05/3041451_2.jpg_z.jpg	http://www.fashionmia.com/Products/deep-v-neck-pleated-plain-bodycon-dress-163054.html	Deep V-neck Pleated Plain Bodycon Dress	15.95 USD	059025E30A05	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:4.04 USD	291g
164174	in stock	new	round neck floral printed casual date flared summer, Round Neck Floral Printed Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/05A4E6832174/3044113_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-floral-printed-skater-dress-164174.html	Round Neck Floral Printed Skater Dress	24.60 USD	05A4E6832174	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.68 USD	255g
164100	in stock	new	asymmetric neck casual street hoodies, Long Sleeve Asymmetrical Hem Hoodie	http://pic.fashionmia.com/catalog/products/original/images/05AEC7212FD9/3044283_7.jpg_z.jpg	http://www.fashionmia.com/Products/long-sleeve-asymmetrical-hem-hoodie-164100.html	Long Sleeve Asymmetrical Hem Hoodie	16.27 USD	05AEC7212FD9	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:7.00 USD	587g
165151	in stock	new	printed date nightout fitted round neck summer dress 1, Round Neck Zebra Printed Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/05B326FF8A9B/3045273_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-zebra-printed-bodycon-dress-165151.html	Round Neck Zebra Printed Bodycon Dress	13.95 USD	05B326FF8A9B	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:2.62 USD	150g
164961	in stock	new	floral printed casual date flared surplice autumn spring dress 1 removable tie 1, Surplice Bowknot Floral Printed Maxi Dress	http://pic.fashionmia.com/catalog/products/original/images/05B904DDE6EB/3045200_1.jpg_z.jpg	http://www.fashionmia.com/Products/surplice-bowknot-floral-printed-maxi-dress-164961.html	Surplice Bowknot Floral Printed Maxi Dress	24.95 USD	05B904DDE6EB	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.12 USD	400g
162717	in stock	new	beading plain going out cardigans, Collarless Plain Beading Patch Pockets Cardigan	http://pic.fashionmia.com/catalog/products/original/images/05BA3579D68A/3041020_10.jpg_z.jpg	http://www.fashionmia.com/Products/collarless-plain-beading-patch-pockets-cardigan-162717.html	Collarless Plain Beading Patch Pockets Cardigan	15.95 USD	05BA3579D68A	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.42 USD	329g
