id	availability	condition	description	image_link	link	title	price	mpn	gender	google_product_category	shipping	shipping_weight
162656	in stock	new	, Round Neck Paisley Printed Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/10E7BFEAC23D/3039638_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-paisley-printed-bodycon-dress-162656.html	Round Neck Paisley Printed Bodycon Dress	15.95 USD	10E7BFEAC23D	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:2.62 USD	150g
163379	in stock	new	long printed leggings, Halloween Skull Printed Slim-leg Mid-rise Legging	http://pic.fashionmia.com/catalog/products/original/images/10EE2E616A3B/3042037_3.jpg_z.jpg	http://www.fashionmia.com/Products/halloween-skull-printed-slim-leg-mid-rise-legging-163379.html	Halloween Skull Printed Slim-leg Mid-rise Legging	8.95 USD	10EE2E616A3B	female	Apparel & Accessories > Clothing > Pants > Leggings	US:*:Ground:2.23 USD	110g
162872	in stock	new	band collar flap pockets plain, Band Collar Flap Pocket Plain Bomber Jacket	http://pic.fashionmia.com/catalog/products/original/images/10EF3C95C761/3026957_3.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-flap-pocket-plain-bomber-jacket-162872.html	Band Collar Flap Pocket Plain Bomber Jacket	22.36 USD	10EF3C95C761	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Leather & Suede Jackets	US:*:Ground:5.83 USD	470g
163652	in stock	new	plain t-shirts, Off Shoulder Plain Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/10F0481291F6/3027265_2.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-plain-long-sleeve-t-shirt-163652.html	Off Shoulder Plain Long Sleeve T-shirt	9.71 USD	10F0481291F6	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:2.99 USD	186g
163029	in stock	new	plain date going out party empire line, Deep V-neck Plain Elastic Waist Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/11581CBA7BE4/3041360_3.jpg_z.jpg	http://www.fashionmia.com/Products/deep-v-neck-plain-elastic-waist-skater-dress-163029.html	Deep V-neck Plain Elastic Waist Skater Dress	20.95 USD	11581CBA7BE4	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.93 USD	280g
163236	in stock	new	hooded color block hoodies, Color Block Raglan Sleeve Zip Hoodie	http://pic.fashionmia.com/catalog/products/original/images/11A7237EBFE3/3039627_8.jpg_z.jpg	http://www.fashionmia.com/Products/color-block-raglan-sleeve-zip-hoodie-163236.html	Color Block Raglan Sleeve Zip Hoodie	14.96 USD	11A7237EBFE3	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:3.75 USD	262g
164706	in stock	new	decorative lace elastic waist date party empire line belt split neck autumn spring belt 1 dress 1, Split Neck Decorative Lace Elastic Waist Belt Maxi Dress	http://pic.fashionmia.com/catalog/products/original/images/11AC33B89913/103546_3.jpg_z.jpg	http://www.fashionmia.com/Products/split-neck-decorative-lace-elastic-waist-belt-maxi-dress-164706.html	Split Neck Decorative Lace Elastic Waist Belt Maxi Dress	41.95 USD	11AC33B89913	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.73 USD	460g
164004	in stock	new	asymmetric neck asymmetric hem embroidery hollow out date flared summer, Crew Neck Organza Embroidery Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/11FCDD9A78B0/3044122_11.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-organza-embroidery-skater-dress-164004.html	Crew Neck Organza Embroidery Skater Dress	27.95 USD	11FCDD9A78B0	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.23 USD	210g
164221	in stock	new	high neck hollow out plain nightout party fitted summer, High Neck Hollow Out Plain Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/123EF21D6ECA/3044502_2.jpg_z.jpg	http://www.fashionmia.com/Products/high-neck-hollow-out-plain-bodycon-dress-164221.html	High Neck Hollow Out Plain Bodycon Dress	14.95 USD	123EF21D6ECA	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.12 USD	200g
164421	in stock	new	plain formal office knee-length flared belt round neck autumn spring, Round Neck Belt Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/1277FD42F6C7/3044454_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-belt-plain-skater-dress-164421.html	Round Neck Belt Plain Skater Dress	26.95 USD	1277FD42F6C7	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:7.88 USD	676g
162854	in stock	new	zips asymmetrical hems patchwork t-shirts, Round Neck Zips Asymmetric Hem Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/127AFABB5654/3041119_4.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-zips-asymmetric-hem-long-sleeve-t-shirt-162854.html	Round Neck Zips Asymmetric Hem Long Sleeve T-shirt	19.95 USD	127AFABB5654	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:3.83 USD	270g
162911	in stock	new	pockets plain going out street above knee, Round Neck Split Pockets Plain Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/12855EF30A3A/104352_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-split-pockets-plain-shift-dress-162911.html	Round Neck Split Pockets Plain Shift Dress	20.95 USD	12855EF30A3A	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:6.39 USD	526g
164500	in stock	new	patch pocket slit plain date knee-length shift turtleneck autumn spring winter, Turtleneck Patch Pocket Slit Plain Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/12B1A9B8A830/3044416_10.jpg_z.jpg	http://www.fashionmia.com/Products/turtleneck-patch-pocket-slit-plain-shift-dress-164500.html	Turtleneck Patch Pocket Slit Plain Shift Dress	19.15 USD	12B1A9B8A830	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.63 USD	451g
163000	in stock	new	hoodies, Punk Skeleton Printed Sweatshirt	http://pic.fashionmia.com/catalog/products/original/images/12C7B7734C0B/3041965_2.jpg_z.jpg	http://www.fashionmia.com/Products/punk-skeleton-printed-sweatshirt-163000.html	Punk Skeleton Printed Sweatshirt	12.71 USD	12C7B7734C0B	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:4.25 USD	312g
163589	in stock	new	boat neck paillette patchwork split nightout party fitted, Boat Neck Glitter Patchwork Plain Split Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/12D8652D17B0/3041388_16.jpg_z.jpg	http://www.fashionmia.com/Products/boat-neck-glitter-patchwork-plain-split-bodycon-dress-163589.html	Boat Neck Glitter Patchwork Plain Split Bodycon Dress	19.95 USD	12D8652D17B0	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:5.29 USD	416g
162897	in stock	new	sweaters, Open Shoulder Plain Loose Fitting Sweater	http://pic.fashionmia.com/catalog/products/original/images/12E3427A46F3/3041084_1.jpg_z.jpg	http://www.fashionmia.com/Products/open-shoulder-plain-loose-fitting-sweater-162897.html	Open Shoulder Plain Loose Fitting Sweater	19.95 USD	12E3427A46F3	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:3.12 USD	200g
165171	in stock	new	color block date flared sweet heart autumn spring dress 1, Sweet Heart Bowknot Color Block Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/12FF63B0523A/3045514_4.jpg_z.jpg	http://www.fashionmia.com/Products/sweet-heart-bowknot-color-block-skater-dress-165171.html	Sweet Heart Bowknot Color Block Skater Dress	32.59 USD	12FF63B0523A	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.02 USD	389g
163513	in stock	new	round neck plain date vacation shift, Round Neck Side-slit Plain Velvet Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/133EE49C970D/3042170_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-side-slit-plain-velvet-shift-dress-163513.html	Round Neck Side-slit Plain Velvet Shift Dress	13.95 USD	133EE49C970D	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:4.25 USD	312g
163375	in stock	new	long pockets striped leggings, Pocket Striped Slim-leg Mid-rise Legging	http://pic.fashionmia.com/catalog/products/original/images/135A8DD26C8F/3026960_2.jpg_z.jpg	http://www.fashionmia.com/Products/pocket-striped-slim-leg-mid-rise-legging-163375.html	Pocket Striped Slim-leg Mid-rise Legging	12.30 USD	135A8DD26C8F	female	Apparel & Accessories > Clothing > Pants > Leggings	US:*:Ground:3.85 USD	273g
165335	in stock	new	drawstring plain casual flared band collar autumn spring dress 1, Band Collar Drawstring Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/13FD8BECC183/3045312_4.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-drawstring-plain-skater-dress-165335.html	Band Collar Drawstring Plain Skater Dress	22.95 USD	13FD8BECC183	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.63 USD	250g
163985	in stock	new	color block striped casual date sweaters, Fold-over Collar Color Block Striped Sweater	http://pic.fashionmia.com/catalog/products/original/images/1403807528C5/3044025_3.jpg_z.jpg	http://www.fashionmia.com/Products/fold-over-collar-color-block-striped-sweater-163985.html	Fold-over Collar Color Block Striped Sweater	19.86 USD	1403807528C5	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.38 USD	326g
163812	in stock	new	asymmetrical hems plain party asymmetrical fitted, Round Neck Plain Asymmetric Hem Pleated Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/1438630DD81F/3042295_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-plain-asymmetric-hem-pleated-bodycon-dress-163812.html	Round Neck Plain Asymmetric Hem Pleated Bodycon Dress	13.95 USD	1438630DD81F	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:3.69 USD	256g
165237	in stock	new	color block casual vacation shift crew neck autumn spring dress 1, Crew Neck Color Block Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/1454532BC4CD/3045644_4.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-color-block-shift-dress-165237.html	Crew Neck Color Block Shift Dress	15.95 USD	1454532BC4CD	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.23 USD	210g
163433	in stock	new	off-shoulder mermaid patchwork party ankle-length mermaid, Off Shoulder Snake Printed Tiered Mermaid Evening Dress	http://pic.fashionmia.com/catalog/products/original/images/147C2D73E566/3041698_2.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-snake-printed-tiered-mermaid-evening-dress-163433.html	Off Shoulder Snake Printed Tiered Mermaid Evening Dress	22.99 USD	147C2D73E566	female	Apparel & Accessories > Clothing > Dresses > Formal Gowns	US:*:Ground:5.81 USD	469g
163938	in stock	new	street floral printed xl s m l print floral print band collar, Band Collar Floral Printed Zips Jacket And Slit Pockets Slim-leg Mid-rise Pant	http://pic.fashionmia.com/catalog/products/original/images/1481947C4599/3042292_3.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-floral-printed-zips-jacket-and-slit-pockets-slim-leg-mid-rise-pant-163938.html	Band Collar Floral Printed Zips Jacket And Slit Pockets Slim-leg Mid-rise Pant	21.95 USD	1481947C4599	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:5.63 USD	451g
162953	in stock	new	printed t-shirts, Round Neck Printed Long Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/14AACBDFEB64/3041145_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-printed-long-sleeve-t-shirt-162953.html	Round Neck Printed Long Sleeve T-shirt	15.95 USD	14AACBDFEB64	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:2.91 USD	178g
164273	in stock	new	plain, Drawstring Zip Hoodie And Cutout Slim-leg Mid-rise Pant	http://pic.fashionmia.com/catalog/products/original/images/14C668A2FC8C/3041068_5.jpg_z.jpg	http://www.fashionmia.com/Products/drawstring-zip-hoodie-and-cutout-slim-leg-mid-rise-pant-164273.html	Drawstring Zip Hoodie And Cutout Slim-leg Mid-rise Pant	30.95 USD	14C668A2FC8C	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:8.12 USD	700g
163974	in stock	new	asymmetrical hems office street, Lapel Asymmetric Hem Contrast Trim Blazer	http://pic.fashionmia.com/catalog/products/original/images/14D76CB211B2/104301_5.jpg_z.jpg	http://www.fashionmia.com/Products/lapel-asymmetric-hem-contrast-trim-blazer-163974.html	Lapel Asymmetric Hem Contrast Trim Blazer	8.95 USD	14D76CB211B2	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Blazers	US:*:Ground:3.23 USD	210g
162669	in stock	new	plain office formal bowknot knee-length round neck swing dresses round  neck flared, round neck bowknot plain skater dress	http://pic.fashionmia.com/catalog/products/original/images/14E786BCA523/3041002_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-bowknot-plain-skater-dress-162669.html	round neck bowknot plain skater dress	19.97 USD	14E786BCA523	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:5.15 USD	402g
163032	in stock	new	lapel flap pockets plain, Notch Lapel Plain Flap Pockets Trench Coat	http://pic.fashionmia.com/catalog/products/original/images/14E92CBC30F9/3041074_5.jpg_z.jpg	http://www.fashionmia.com/Products/notch-lapel-plain-flap-pockets-trench-coat-163032.html	Notch Lapel Plain Flap Pockets Trench Coat	23.16 USD	14E92CBC30F9	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Trench Coats	US:*:Ground:6.23 USD	510g
162833	in stock	new	round neck plain formal office flared, Round Neck Belt Plain Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/14F1DF2C673C/3026996_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-belt-plain-skater-dress-162833.html	Round Neck Belt Plain Skater Dress	24.95 USD	14F1DF2C673C	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:6.00 USD	487g
164661	in stock	new	slit pocket plain casual decorative button hooded autumn spring winter hoodies, Plain Slit Pocket Decorative Button Hoodie	http://pic.fashionmia.com/catalog/products/original/images/1560F89281E4/3044830_10.jpg_z.jpg	http://www.fashionmia.com/Products/plain-slit-pocket-decorative-button-hoodie-164661.html	Plain Slit Pocket Decorative Button Hoodie	17.23 USD	1560F89281E4	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:7.28 USD	615g
165091	in stock	new	slit pocket plain street vacation top 1 lapel winter, Lapel Pocket Zips Plain Biker Jacket	http://pic.fashionmia.com/catalog/products/original/images/1586C77B57AC/3045170_1.jpg_z.jpg	http://www.fashionmia.com/Products/lapel-pocket-zips-plain-biker-jacket-165091.html	Lapel Pocket Zips Plain Biker Jacket	28.95 USD	1586C77B57AC	female	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Leather & Suede Jackets	US:*:Ground:7.53 USD	640g
163047	in stock	new	surplice plain going out sweaters, Surplice Plain Loose Fitting Long Sleeve Sweater	http://pic.fashionmia.com/catalog/products/original/images/15947677339F/3041081_2.jpg_z.jpg	http://www.fashionmia.com/Products/surplice-plain-loose-fitting-long-sleeve-sweater-163047.html	Surplice Plain Loose Fitting Long Sleeve Sweater	13.95 USD	15947677339F	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.03 USD	290g
162879	in stock	new	color block going out street sweaters, Round Neck Color Block Loose Fitting Sweater	http://pic.fashionmia.com/catalog/products/original/images/15B3659B0B09/3031129_1.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-color-block-loose-fitting-sweater-162879.html	Round Neck Color Block Loose Fitting Sweater	17.56 USD	15B3659B0B09	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:4.72 USD	360g
163237	in stock	new	midi skirts, Double Breasted Decorative Lace Mermaid Midi Skirt	http://pic.fashionmia.com/catalog/products/original/images/15CA10A8DFAC/3041140_8.jpg_z.jpg	http://www.fashionmia.com/Products/double-breasted-decorative-lace-mermaid-midi-skirt-163237.html	Double Breasted Decorative Lace Mermaid Midi Skirt	20.95 USD	15CA10A8DFAC	female	Apparel & Accessories > Clothing > Skirts	US:*:Ground:3.37 USD	224g
163013	in stock	new	blouses, Turn Down Collar Frayed Trim Light Wash Blouse	http://pic.fashionmia.com/catalog/products/original/images/15CFFCF4E341/3027024_3.jpg_z.jpg	http://www.fashionmia.com/Products/turn-down-collar-frayed-trim-light-wash-blouse-163013.html	Turn Down Collar Frayed Trim Light Wash Blouse	15.95 USD	15CFFCF4E341	female	Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses	US:*:Ground:6.03 USD	490g
163614	in stock	new	bowknot color block office party fitted, V Neck Bowknot Color Block Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/15E8F3D5565E/3041696_2.jpg_z.jpg	http://www.fashionmia.com/Products/v-neck-bowknot-color-block-bodycon-dress-163614.html	V Neck Bowknot Color Block Bodycon Dress	11.95 USD	15E8F3D5565E	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:4.71 USD	359g
163560	in stock	new	band collar plain going out street above knee shift, Band Collar Plain Single Breasted Storm Flap Shift Dress With Belt	http://pic.fashionmia.com/catalog/products/original/images/160138D7DA27/3041380_2.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-plain-single-breasted-storm-flap-shift-dress-with-belt-163560.html	Band Collar Plain Single Breasted Storm Flap Shift Dress With Belt	15.31 USD	160138D7DA27	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.23 USD	210g
164068	in stock	new	asymmetric neck paisley printed floral casual street autumn spring sweatshirts, Round Neck Floral Paisley Printed Sweatshirt	http://pic.fashionmia.com/catalog/products/original/images/163D07F87083/3044222_4.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-floral-paisley-printed-sweatshirt-164068.html	Round Neck Floral Paisley Printed Sweatshirt	13.95 USD	163D07F87083	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweatshirts	US:*:Ground:2.81 USD	169g
163088	in stock	new	crew neck plain split t-shirts, Crew Neck Plain Side-vented Short Sleeve T-shirt	http://pic.fashionmia.com/catalog/products/original/images/16458CF52D44/3040997_3.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-plain-side-vented-short-sleeve-t-shirt-163088.html	Crew Neck Plain Side-vented Short Sleeve T-shirt	24.95 USD	16458CF52D44	female	Apparel & Accessories > Clothing > Shirts & Tops	US:*:Ground:4.43 USD	330g
163868	in stock	new	crew neck rivet plain party street midi fitted, Crew Neck Plain High-slit Rivet Knitted Dress	http://pic.fashionmia.com/catalog/products/original/images/1670809A80C8/3041673_9.jpg_z.jpg	http://www.fashionmia.com/Products/crew-neck-plain-high-slit-rivet-knitted-dress-163868.html	Crew Neck Plain High-slit Rivet Knitted Dress	20.95 USD	1670809A80C8	female	Apparel & Accessories > Clothing > Dresses > Day Dresses	US:*:Ground:5.33 USD	420g
163492	in stock	new	collarless pockets color block casual street cardigans, Collarless Color Block Batwing Sleeve Slit Pockets Cardigan	http://pic.fashionmia.com/catalog/products/original/images/167BA6818AFE/3041911_4.jpg_z.jpg	http://www.fashionmia.com/Products/collarless-color-block-batwing-sleeve-slit-pockets-cardigan-163492.html	Collarless Color Block Batwing Sleeve Slit Pockets Cardigan	16.27 USD	167BA6818AFE	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:5.83 USD	470g
164715	in stock	new	decorative lace date party fitted keyhole off shoulder autumn spring dress 1 cocktail dresses, Off Shoulder Keyhole Decorative Lace Cocktail Dress	http://pic.fashionmia.com/catalog/products/original/images/1691A3CFF36D/3044849_1.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-keyhole-decorative-lace-cocktail-dress-164715.html	Off Shoulder Keyhole Decorative Lace Cocktail Dress	21.07 USD	1691A3CFF36D	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:4.03 USD	290g
163807	in stock	new	lapel decorative buttons date going out knee-length flared, Lapel Decorative Buttons Ruffle Trim Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/16AD1D2F8933/3041992_1.jpg_z.jpg	http://www.fashionmia.com/Products/lapel-decorative-buttons-ruffle-trim-skater-dress-163807.html	Lapel Decorative Buttons Ruffle Trim Skater Dress	22.95 USD	16AD1D2F8933	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:4.29 USD	317g
165143	in stock	new	cutout side slit color block date party fitted band collar autumn spring dress 1, Band Collar Cutout Side Slit Color Block Bodycon Dress	http://pic.fashionmia.com/catalog/products/original/images/16C4C8A5B01C/3045015_3.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-cutout-side-slit-color-block-bodycon-dress-165143.html	Band Collar Cutout Side Slit Color Block Bodycon Dress	30.95 USD	16C4C8A5B01C	female	Apparel & Accessories > Clothing > Dresses > Cocktail Dresses	US:*:Ground:6.33 USD	520g
163411	in stock	new	tassel plain going out street above knee shift, Round Neck Kimono Sleeve Plain Fringe Shift Dress	http://pic.fashionmia.com/catalog/products/original/images/16E29E38A291/3041000_3.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-kimono-sleeve-plain-fringe-shift-dress-163411.html	Round Neck Kimono Sleeve Plain Fringe Shift Dress	30.56 USD	16E29E38A291	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:3.43 USD	230g
165154	in stock	new	fringe hollow out plain party event fitted v-neck summer dress 1, V-Neck Fringe Hollow Out Plain Evening Dress	http://pic.fashionmia.com/catalog/products/original/images/1700A34041CB/3045537_1.jpg_z.jpg	http://www.fashionmia.com/Products/v-neck-fringe-hollow-out-plain-evening-dress-165154.html	V-Neck Fringe Hollow Out Plain Evening Dress	24.95 USD	1700A34041CB	female	Apparel & Accessories > Clothing > Dresses > Formal Gowns	US:*:Ground:3.63 USD	250g
162989	in stock	new	round neck striped office street vacation sweaters, Round Neck Side-vented Striped Sweater	http://pic.fashionmia.com/catalog/products/original/images/1706FF27C692/104396_2.jpg_z.jpg	http://www.fashionmia.com/Products/round-neck-side-vented-striped-sweater-162989.html	Round Neck Side-vented Striped Sweater	16.95 USD	1706FF27C692	female	Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans	US:*:Ground:3.03 USD	190g
164655	in stock	new	patchwork see-through plain party event mermaid off shoulder summer prom dresses, Off Shoulder Patchwork See-Through Plain Prom Dress	http://pic.fashionmia.com/catalog/products/original/images/171D87B945A5/3044905_1.jpg_z.jpg	http://www.fashionmia.com/Products/off-shoulder-patchwork-see-through-plain-prom-dress-164655.html	Off Shoulder Patchwork See-Through Plain Prom Dress	29.95 USD	171D87B945A5	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:6.12 USD	500g
164264	in stock	new	band collar plaid date flared removable tie autumn spring winter, Band Collar Removable Tie Plaid Skater Dress	http://pic.fashionmia.com/catalog/products/original/images/172441E5085D/3044353_2.jpg_z.jpg	http://www.fashionmia.com/Products/band-collar-removable-tie-plaid-skater-dress-164264.html	Band Collar Removable Tie Plaid Skater Dress	24.95 USD	172441E5085D	female	Apparel & Accessories > Clothing > Dresses	US:*:Ground:4.94 USD	381g
